name,measure,rarefied,value
POMMS-266,Richness,Rarefied,13.850842746890992
POMMS-266,Shannon,Rarefied,1.609156408854272
POMMS-266,Faith PD,Rarefied,3.1363460523424997
POMMS-267,Richness,Raw,7
POMMS-267,Shannon,Raw,1.1717541935901075
POMMS-267,Faith PD,Raw,2.6829853830982233
POMMS-267,Richness,Rarefied,6.697093467438623
POMMS-267,Shannon,Rarefied,1.1476935961868424
POMMS-267,Faith PD,Rarefied,2.2077479096194033
POMMS-268,Richness,Raw,13
POMMS-268,Shannon,Raw,1.3749362869391266
POMMS-268,Faith PD,Raw,2.881825362073361
POMMS-268,Richness,Rarefied,10.023774540098719
POMMS-268,Shannon,Rarefied,1.315381201723811
POMMS-268,Faith PD,Rarefied,2.3086079351754805
POMMS-269,Richness,Raw,18
POMMS-269,Shannon,Raw,1.5243969967402557
POMMS-269,Faith PD,Raw,3.7841497026675333
POMMS-269,Richness,Rarefied,16.367091882401304
POMMS-269,Shannon,Rarefied,1.5471711357029811
POMMS-269,Faith PD,Rarefied,3.7205338273105655
POMMS-270,Richness,Raw,14
POMMS-270,Shannon,Raw,1.0544378329816808
POMMS-270,Faith PD,Raw,3.4754163213642433
POMMS-270,Richness,Rarefied,10.896612949114505
POMMS-270,Shannon,Rarefied,1.0332008676169073
POMMS-270,Faith PD,Rarefied,2.7438427171011384
POMMS-271,Richness,Raw,9
POMMS-271,Shannon,Raw,1.5384758790258282
POMMS-271,Faith PD,Raw,2.5342423815767683
POMMS-271,Richness,Rarefied,7.886036027623041
POMMS-271,Shannon,Rarefied,1.5287708585920659
POMMS-271,Faith PD,Rarefied,2.1167801397148
POMMS-272,Richness,Raw,20
POMMS-272,Shannon,Raw,1.4892904625985655
POMMS-272,Faith PD,Raw,4.373834644795831
POMMS-272,Richness,Rarefied,17.219834890401327
POMMS-272,Shannon,Rarefied,1.5082933355547374
POMMS-272,Faith PD,Rarefied,3.948394483364192
POMMS-273,Richness,Raw,13
POMMS-273,Shannon,Raw,0.3110653803925201
POMMS-273,Faith PD,Raw,3.093134810688541
POMMS-273,Richness,Rarefied,9.976393310144116
POMMS-273,Shannon,Rarefied,0.32556841863652336
POMMS-273,Faith PD,Rarefied,2.4344811472297736
POMMS-274,Richness,Raw,11
POMMS-274,Shannon,Raw,0.9859694243692793
POMMS-274,Faith PD,Raw,3.1457492048375713
POMMS-274,Richness,Rarefied,9.97034377325053
POMMS-274,Shannon,Rarefied,0.9941323629372009
POMMS-274,Faith PD,Rarefied,2.970321044285719
POMMS-275,Richness,Raw,11
POMMS-275,Shannon,Raw,1.0167670279569774
POMMS-275,Faith PD,Raw,3.454174521870845
POMMS-275,Richness,Rarefied,9.241775011853349
POMMS-275,Shannon,Rarefied,0.9693771507112822
POMMS-275,Faith PD,Rarefied,2.764239827248523
POMMS-276,Richness,Raw,6
POMMS-276,Shannon,Raw,1.1898663963145168
POMMS-276,Faith PD,Raw,1.6233580725587127
POMMS-276,Richness,Rarefied,5.396583449547618
POMMS-276,Shannon,Rarefied,1.1940724301976808
POMMS-276,Faith PD,Rarefied,1.6233580725587127
POMMS-277,Richness,Raw,7
POMMS-277,Shannon,Raw,0.7121325667622443
POMMS-277,Faith PD,Raw,1.9468162938609053
POMMS-277,Richness,Rarefied,6.698543263499136
POMMS-277,Shannon,Rarefied,0.6915399293911797
POMMS-277,Faith PD,Rarefied,1.8577277152018845
POMMS-278,Richness,Raw,10
POMMS-278,Shannon,Raw,1.408341381501231
POMMS-278,Faith PD,Raw,3.103140570986536
POMMS-278,Richness,Rarefied,9.996347715718398
POMMS-278,Shannon,Rarefied,1.3984159595362773
POMMS-278,Faith PD,Rarefied,3.103140570986536
POMMS-279,Richness,Raw,23
POMMS-279,Shannon,Raw,1.5050967892506777
POMMS-279,Faith PD,Raw,4.69390715757419
POMMS-279,Richness,Rarefied,19.557343011106443
POMMS-279,Shannon,Rarefied,1.5343985867686338
POMMS-279,Faith PD,Rarefied,4.044981741535216
POMMS-280,Richness,Raw,9
POMMS-280,Shannon,Raw,1.1035035269925149
POMMS-280,Faith PD,Raw,2.4072088653483736
POMMS-280,Richness,Rarefied,8.091288747241611
POMMS-280,Shannon,Rarefied,1.0938002720757052
POMMS-280,Faith PD,Rarefied,2.3781728578376744
POMMS-281,Richness,Raw,14
POMMS-281,Shannon,Raw,1.457000319008656
POMMS-281,Faith PD,Raw,3.202032946623846
POMMS-281,Richness,Rarefied,13.897823644571174
POMMS-281,Shannon,Rarefied,1.4687404602943848
POMMS-281,Faith PD,Rarefied,3.202032946623846
POMMS-282,Richness,Raw,10
POMMS-282,Shannon,Raw,1.3100528426353975
POMMS-282,Faith PD,Raw,2.949070133205222
POMMS-282,Richness,Rarefied,9.990327686861528
POMMS-282,Shannon,Rarefied,1.2993682906373492
POMMS-282,Faith PD,Rarefied,2.949070133205222
POMMS-283,Richness,Raw,18
POMMS-283,Shannon,Raw,0.881903611873104
POMMS-283,Faith PD,Raw,4.020604257027944
POMMS-283,Richness,Rarefied,13.045044155029089
POMMS-283,Shannon,Rarefied,0.8900618338594528
POMMS-283,Faith PD,Rarefied,3.424493543304991
POMMS-284,Richness,Raw,14
POMMS-284,Shannon,Raw,0.9285103987601663
POMMS-284,Faith PD,Raw,3.510854411430426
POMMS-284,Richness,Rarefied,12.363810393683726
POMMS-284,Shannon,Rarefied,0.8985782607512355
POMMS-284,Faith PD,Rarefied,2.8753901650237355
POMMS-285,Richness,Raw,17
POMMS-285,Shannon,Raw,0.69888556987271655
POMMS-285,Faith PD,Raw,3.754059506692765
POMMS-285,Richness,Rarefied,12.281988370328097
POMMS-285,Shannon,Rarefied,0.6653451626185751
POMMS-285,Faith PD,Rarefied,3.1468238695648316
POMMS-286,Richness,Raw,13
POMMS-286,Shannon,Raw,1.5815714781558137
POMMS-286,Faith PD,Raw,3.7003162047865854
POMMS-286,Richness,Rarefied,11.114110406458305
POMMS-286,Shannon,Rarefied,1.529273608132802
POMMS-286,Faith PD,Rarefied,3.3387668786041513
POMMS-287,Richness,Raw,7
POMMS-287,Shannon,Raw,0.21511007699745682
POMMS-287,Faith PD,Raw,2.0614794238563787
POMMS-287,Richness,Rarefied,4.868591705351981
POMMS-287,Shannon,Rarefied,0.1923368822847817
POMMS-287,Faith PD,Rarefied,1.3908132787020953
POMMS-288,Richness,Raw,3
POMMS-288,Shannon,Raw,0.45969051367030755
POMMS-288,Faith PD,Raw,1.1189673649150316
POMMS-288,Richness,Rarefied,NA
POMMS-288,Shannon,Rarefied,NA
POMMS-288,Faith PD,Rarefied,NA
POMMS-289,Richness,Raw,24
POMMS-289,Shannon,Raw,1.484817768705467
POMMS-289,Faith PD,Raw,5.7100464702635545
POMMS-289,Richness,Rarefied,19.262588301073638
POMMS-289,Shannon,Rarefied,1.4569565041037882
POMMS-289,Faith PD,Rarefied,4.023781508905308
POMMS-290,Richness,Raw,9
POMMS-290,Shannon,Raw,0.9163000228582544
POMMS-290,Faith PD,Raw,2.613794433306464
POMMS-290,Richness,Rarefied,6.990904193062682
POMMS-290,Shannon,Rarefied,0.873960908695674
POMMS-290,Faith PD,Rarefied,1.9858316532542721
POMMS-291,Richness,Raw,12
POMMS-291,Shannon,Raw,1.7315989632666777
POMMS-291,Faith PD,Raw,2.6190702306817837
POMMS-291,Richness,Rarefied,11.797332455691924
POMMS-291,Shannon,Rarefied,1.6833723374715461
POMMS-291,Faith PD,Rarefied,2.6190702306817837
POMMS-292,Richness,Raw,16
POMMS-292,Shannon,Raw,1.1103619658132042
POMMS-292,Faith PD,Raw,4.683257030757694
POMMS-292,Richness,Rarefied,8.961822151915174
POMMS-292,Shannon,Rarefied,1.08980399886302
POMMS-292,Faith PD,Rarefied,2.28282332219757
POMMS-293,Richness,Raw,5
POMMS-293,Shannon,Raw,0.9152026176852118
POMMS-293,Faith PD,Raw,2.002197115015539
POMMS-293,Richness,Rarefied,4.999999992990477
POMMS-293,Shannon,Rarefied,0.9024068449803077
POMMS-293,Faith PD,Rarefied,2.002197115015539
POMMS-294,Richness,Raw,15
POMMS-294,Shannon,Raw,0.5192725423287925
POMMS-294,Faith PD,Raw,3.5273858842777055
POMMS-294,Richness,Rarefied,9.65838947795111
POMMS-294,Shannon,Rarefied,0.4823687872571269
POMMS-294,Faith PD,Rarefied,2.4592247450945637
POMMS-295,Richness,Raw,17
POMMS-295,Shannon,Raw,1.5554171572403017
POMMS-295,Faith PD,Raw,3.5937047629446104
POMMS-295,Richness,Rarefied,14.800260566503901
POMMS-295,Shannon,Rarefied,1.5870664690450886
POMMS-295,Faith PD,Rarefied,3.5937047629446104
POMMS-296,Richness,Raw,11
POMMS-296,Shannon,Raw,1.3463808119783425
POMMS-296,Faith PD,Raw,3.224623821989056
POMMS-296,Richness,Rarefied,9.93794908953877
POMMS-296,Shannon,Rarefied,1.3408939226693894
POMMS-296,Faith PD,Rarefied,2.8529818465461334
POMMS-297,Richness,Raw,2
POMMS-297,Shannon,Raw,0.2123974375635903
POMMS-297,Faith PD,Raw,1.3213156249226308
POMMS-297,Richness,Rarefied,NA
POMMS-297,Shannon,Rarefied,NA
POMMS-297,Faith PD,Rarefied,NA
POMMS-298,Richness,Raw,7
POMMS-298,Shannon,Raw,1.5054091116218717
POMMS-298,Faith PD,Raw,2.703007366174535
POMMS-298,Richness,Rarefied,6.640220912727141
POMMS-298,Shannon,Rarefied,1.4895858528277852
POMMS-298,Faith PD,Rarefied,2.703007366174535
POMMS-299,Richness,Raw,1
POMMS-299,Shannon,Raw,0
POMMS-299,Faith PD,Raw,0.7465971866579557
POMMS-299,Richness,Rarefied,NA
POMMS-299,Shannon,Rarefied,NA
POMMS-299,Faith PD,Rarefied,NA
POMMS-300,Richness,Raw,9
POMMS-300,Shannon,Raw,1.342818698930472
POMMS-300,Faith PD,Raw,2.708277879357852
POMMS-300,Richness,Rarefied,8.40108033218863
POMMS-300,Shannon,Rarefied,1.3448638554087773
POMMS-300,Faith PD,Rarefied,2.33492849386519
POMMS-301,Richness,Raw,13
POMMS-301,Shannon,Raw,0.7402603380583351
POMMS-301,Faith PD,Raw,2.787498302570314
POMMS-301,Richness,Rarefied,10.276166291845517
POMMS-301,Shannon,Rarefied,0.7179255635210038
POMMS-301,Faith PD,Rarefied,2.6793996067136923
POMMS-302,Richness,Raw,20
POMMS-302,Shannon,Raw,1.7379069155803533
POMMS-302,Faith PD,Raw,4.039851237723072
POMMS-302,Richness,Rarefied,16.86943014527108
POMMS-302,Shannon,Rarefied,1.761639254688193
POMMS-302,Faith PD,Rarefied,3.7839055036604505
POMMS-303,Richness,Raw,12
POMMS-303,Shannon,Raw,1.6097268782277414
POMMS-303,Faith PD,Raw,2.89380562461158
POMMS-303,Richness,Rarefied,11.598364161693198
POMMS-303,Shannon,Rarefied,1.642236165468794
POMMS-303,Faith PD,Rarefied,2.726694341070173
POMMS-304,Richness,Raw,3
POMMS-304,Shannon,Raw,0.8018185525433373
POMMS-304,Faith PD,Raw,1.4338892834928259
POMMS-304,Richness,Rarefied,NA
POMMS-304,Shannon,Rarefied,NA
POMMS-304,Faith PD,Rarefied,NA
POMMS-305,Richness,Raw,2
POMMS-305,Shannon,Raw,0.2711893730418441
POMMS-305,Faith PD,Raw,1.5047323123241867
POMMS-305,Richness,Rarefied,NA
POMMS-305,Shannon,Rarefied,NA
POMMS-305,Faith PD,Rarefied,NA
POMMS-306,Richness,Raw,1
POMMS-306,Shannon,Raw,0
POMMS-306,Faith PD,Raw,1.0294948388453666
POMMS-306,Richness,Rarefied,NA
POMMS-306,Shannon,Rarefied,NA
POMMS-306,Faith PD,Rarefied,NA
POMMS-307,Richness,Raw,17
POMMS-307,Shannon,Raw,1.2332113787480035
POMMS-307,Faith PD,Raw,4.192038615245811
POMMS-307,Richness,Rarefied,14.85941477782089
POMMS-307,Shannon,Rarefied,1.1413333319478605
POMMS-307,Faith PD,Rarefied,3.8991506092193156
POMMS-308,Richness,Raw,7
POMMS-308,Shannon,Raw,1.176039775123128
POMMS-308,Faith PD,Raw,2.3344315402812623
POMMS-308,Richness,Rarefied,6.986061617273654
POMMS-308,Shannon,Rarefied,1.1527585251570636
POMMS-308,Faith PD,Rarefied,2.3344315402812623
POMMS-309,Richness,Raw,8
POMMS-309,Shannon,Raw,1.5782024521462528
POMMS-309,Faith PD,Raw,1.6667655066577687
POMMS-309,Richness,Rarefied,7.9857066080111165
POMMS-309,Shannon,Rarefied,1.5963097203255476
POMMS-309,Faith PD,Rarefied,1.6667655066577687
POMMS-310,Richness,Raw,1
POMMS-310,Shannon,Raw,0
POMMS-310,Faith PD,Raw,0.04316026740309143
POMMS-310,Richness,Rarefied,NA
POMMS-310,Shannon,Rarefied,NA
POMMS-310,Faith PD,Rarefied,NA
POMMS-311,Richness,Raw,16
POMMS-311,Shannon,Raw,0.982950616357926
POMMS-311,Faith PD,Raw,4.184579648894209
POMMS-311,Richness,Rarefied,14.98776161279742
POMMS-311,Shannon,Rarefied,0.9342977272650393
POMMS-311,Faith PD,Rarefied,3.4420700452673114
POMMS-312,Richness,Raw,18
POMMS-312,Shannon,Raw,1.8817181608783204
POMMS-312,Faith PD,Raw,4.5047461998240355
POMMS-312,Richness,Rarefied,15.244485046486332
POMMS-312,Shannon,Rarefied,1.8925111139586652
POMMS-312,Faith PD,Rarefied,3.75298153070077
POMMS-313,Richness,Raw,12
POMMS-313,Shannon,Raw,1.7446149858568505
POMMS-313,Faith PD,Raw,2.972283572955442
POMMS-313,Richness,Rarefied,11.65018760770862
POMMS-313,Shannon,Rarefied,1.756120859806434
POMMS-313,Faith PD,Rarefied,2.679395566928947
POMMS-314,Richness,Raw,17
POMMS-314,Shannon,Raw,1.3669095569105485
POMMS-314,Faith PD,Raw,3.653262341407828
POMMS-314,Richness,Rarefied,10.579021622540862
POMMS-314,Shannon,Rarefied,1.349009151684589
POMMS-314,Faith PD,Rarefied,2.409706783813232
POMMS-315,Richness,Raw,21
POMMS-315,Shannon,Raw,0.9325533562879783
POMMS-315,Faith PD,Raw,4.766729966330031
POMMS-315,Richness,Rarefied,13.090643449999915
POMMS-315,Shannon,Rarefied,0.9430614406454534
POMMS-315,Faith PD,Rarefied,3.4401001584380015
POMMS-316,Richness,Raw,20
POMMS-316,Shannon,Raw,1.2345470807863694
POMMS-316,Faith PD,Raw,4.149894715381803
POMMS-316,Richness,Rarefied,14.2067428732004
POMMS-316,Shannon,Rarefied,1.1888571743748098
POMMS-316,Faith PD,Rarefied,3.22709875649871
POMMS-317,Richness,Raw,3
POMMS-317,Shannon,Raw,0.5071950340781186
POMMS-317,Faith PD,Raw,1.3571260789524655
POMMS-317,Richness,Rarefied,NA
POMMS-317,Shannon,Rarefied,NA
POMMS-317,Faith PD,Rarefied,NA
POMMS-318,Richness,Raw,8
POMMS-318,Shannon,Raw,0.5232343353173844
POMMS-318,Faith PD,Raw,2.036147365487395
POMMS-318,Richness,Rarefied,7.8653533807646605
POMMS-318,Shannon,Rarefied,0.5468304799704214
POMMS-318,Faith PD,Rarefied,2.036147365487395
POMMS-319,Richness,Raw,4
POMMS-319,Shannon,Raw,0.133474843302074
POMMS-319,Faith PD,Raw,0.934603625831648
POMMS-319,Richness,Rarefied,3.999981928240337
POMMS-319,Shannon,Rarefied,0.1291998571274086
POMMS-319,Faith PD,Rarefied,0.934603625831648
POMMS-320,Richness,Raw,1
POMMS-320,Shannon,Raw,0
POMMS-320,Faith PD,Raw,0.7190160643121027
POMMS-320,Richness,Rarefied,NA
POMMS-320,Shannon,Rarefied,NA
POMMS-320,Faith PD,Rarefied,NA
POMMS-321,Richness,Raw,2
POMMS-321,Shannon,Raw,0.029639401994866282
POMMS-321,Faith PD,Raw,1.05432805223054
POMMS-321,Richness,Rarefied,1.9998780322497414
POMMS-321,Shannon,Rarefied,0.046594424222104566
POMMS-321,Faith PD,Rarefied,1.05432805223054
POMMS-322,Richness,Raw,16
POMMS-322,Shannon,Raw,0.8198539742358292
POMMS-322,Faith PD,Raw,3.9620045422580237
POMMS-322,Richness,Rarefied,10.67149488384188
POMMS-322,Shannon,Rarefied,0.7956994310372376
POMMS-322,Faith PD,Rarefied,2.5214740376922133
POMMS-323,Richness,Raw,11
POMMS-323,Shannon,Raw,0.9227948939782582
POMMS-323,Faith PD,Raw,2.803581980134438
POMMS-323,Richness,Rarefied,7.95382106413874
POMMS-323,Shannon,Rarefied,0.881962151026844
POMMS-323,Faith PD,Rarefied,1.8042125569135339
POMMS-324,Richness,Raw,1
POMMS-324,Shannon,Raw,0
POMMS-324,Faith PD,Raw,0.18107237035246854
POMMS-324,Richness,Rarefied,NA
POMMS-324,Shannon,Rarefied,NA
POMMS-324,Faith PD,Rarefied,NA
POMMS-325,Richness,Raw,16
POMMS-325,Shannon,Raw,0.7456652000772
POMMS-325,Faith PD,Raw,3.2165188398641607
POMMS-325,Richness,Rarefied,9.112811195114881
POMMS-325,Shannon,Rarefied,0.7164740545874784
POMMS-325,Faith PD,Rarefied,2.5124854554871154
POMMS-326,Richness,Raw,9
POMMS-326,Shannon,Raw,1.367033165103307
POMMS-326,Faith PD,Raw,2.478968913023749
POMMS-326,Richness,Rarefied,8.999911923966726
POMMS-326,Shannon,Rarefied,1.3669258527496577
POMMS-326,Faith PD,Rarefied,2.478968913023749
POMMS-327,Richness,Raw,15
POMMS-327,Shannon,Raw,1.7636508219264226
POMMS-327,Faith PD,Raw,3.1450158984468435
POMMS-327,Richness,Rarefied,14.85693592391215
POMMS-327,Shannon,Rarefied,1.7355395927100221
POMMS-327,Faith PD,Rarefied,3.1450158984468435
POMMS-328,Richness,Raw,9
POMMS-328,Shannon,Raw,1.5406254724064703
POMMS-328,Faith PD,Raw,2.351178857505613
POMMS-328,Richness,Rarefied,9
POMMS-328,Shannon,Rarefied,1.5453216545154391
POMMS-328,Faith PD,Rarefied,2.351178857505613
POMMS-329,Richness,Raw,13
POMMS-329,Shannon,Raw,1.3677705566927727
POMMS-329,Faith PD,Raw,3.135310986821659
POMMS-329,Richness,Rarefied,12.837217631477985
POMMS-329,Shannon,Rarefied,1.3815986712533241
POMMS-329,Faith PD,Rarefied,3.135310986821659
POMMS-330,Richness,Raw,16
POMMS-330,Shannon,Raw,1.6388884205908156
POMMS-330,Faith PD,Raw,3.6288974399206833
POMMS-330,Richness,Rarefied,12.899807148180987
POMMS-330,Shannon,Rarefied,1.633379028297621
POMMS-330,Faith PD,Rarefied,2.817899101160105
POMMS-331,Richness,Raw,6
POMMS-331,Shannon,Raw,1.1884374208779958
POMMS-331,Faith PD,Raw,1.916009263291694
POMMS-331,Richness,Rarefied,5.984720862906848
POMMS-331,Shannon,Rarefied,1.1809434270240138
POMMS-331,Faith PD,Rarefied,1.916009263291694
POMMS-332,Richness,Raw,3
POMMS-332,Shannon,Raw,0.37764050118148573
POMMS-332,Faith PD,Raw,1.289371425185134
POMMS-332,Richness,Rarefied,NA
POMMS-332,Shannon,Rarefied,NA
POMMS-332,Faith PD,Rarefied,NA
POMMS-333,Richness,Raw,8
POMMS-333,Shannon,Raw,1.1620912624663575
POMMS-333,Faith PD,Raw,2.783305566335785
POMMS-333,Richness,Rarefied,7.985665385067687
POMMS-333,Shannon,Rarefied,1.1837287807631147
POMMS-333,Faith PD,Rarefied,2.783305566335785
POMMS-334,Richness,Raw,13
POMMS-334,Shannon,Raw,1.2310058514232347
POMMS-334,Faith PD,Raw,3.382158226415484
POMMS-334,Richness,Rarefied,11.781410000944923
POMMS-334,Shannon,Rarefied,1.2579802742915158
POMMS-334,Faith PD,Rarefied,3.382158216415484
POMMS-335,Richness,Raw,10
POMMS-335,Shannon,Raw,1.72333369480423
POMMS-335,Faith PD,Raw,2.4977891524807294
POMMS-335,Richness,Rarefied,9.708211114523344
POMMS-335,Shannon,Rarefied,1.7031603489825422
POMMS-335,Faith PD,Rarefied,2.4977891524807294
POMMS-336,Richness,Raw,13
POMMS-336,Shannon,Raw,0.3899645167301389
POMMS-336,Faith PD,Raw,3.0020024874625966
POMMS-336,Richness,Rarefied,10.676186761585216
POMMS-336,Shannon,Rarefied,0.35697228343997056
POMMS-336,Faith PD,Rarefied,2.4641352313530245
POMMS-337,Richness,Raw,14
POMMS-337,Shannon,Raw,1.897378408252841
POMMS-337,Faith PD,Raw,2.738864952703174
POMMS-337,Richness,Rarefied,12.294293343029922
POMMS-337,Shannon,Rarefied,1.8674471411736355
POMMS-337,Faith PD,Rarefied,2.422020462042115
POMMS-338,Richness,Raw,11
POMMS-338,Shannon,Raw,0.8793369484759939
POMMS-338,Faith PD,Raw,2.530683803239777
POMMS-338,Richness,Rarefied,9.694307234037517
POMMS-338,Shannon,Rarefied,0.8823488749879328
POMMS-338,Faith PD,Rarefied,2.267971739529541
POMMS-339,Richness,Raw,14
POMMS-339,Shannon,Raw,0.9646550833248652
POMMS-339,Faith PD,Raw,3.0778818065790077
POMMS-339,Richness,Rarefied,12.932512443205157
POMMS-339,Shannon,Rarefied,0.9573842382187817
POMMS-339,Faith PD,Rarefied,3.0778818065790077
POMMS-340,Richness,Raw,17
POMMS-340,Shannon,Raw,2.0706753400558195
POMMS-340,Faith PD,Raw,3.8275131166319563
POMMS-340,Richness,Rarefied,15.332104633650125
POMMS-340,Shannon,Rarefied,2.0707367328258055
POMMS-340,Faith PD,Rarefied,3.4558711411890335
POMMS-341,Richness,Raw,12
POMMS-341,Shannon,Raw,0.6477481123158709
POMMS-341,Faith PD,Raw,2.703679222785797
POMMS-341,Richness,Rarefied,8.835141921655397
POMMS-341,Shannon,Rarefied,0.6030726838473456
POMMS-341,Faith PD,Rarefied,2.1978162345097507
POMMS-342,Richness,Raw,14
POMMS-342,Shannon,Raw,1.935917891020409
POMMS-342,Faith PD,Raw,3.2848419650543255
POMMS-342,Richness,Rarefied,13.550771587470502
POMMS-342,Shannon,Rarefied,1.858783197461055
POMMS-342,Faith PD,Rarefied,3.2848419650543255
POMMS-343,Richness,Raw,11
POMMS-343,Shannon,Raw,0.7232292530861044
POMMS-343,Faith PD,Raw,2.6330859618576663
POMMS-343,Richness,Rarefied,7.898161187778702
POMMS-343,Shannon,Rarefied,0.7142337931818961
POMMS-343,Faith PD,Rarefied,2.131392168245035
POMMS-344,Richness,Raw,2
POMMS-344,Shannon,Raw,0.14842828921717494
POMMS-344,Faith PD,Raw,0.8214539437933542
POMMS-344,Richness,Rarefied,NA
POMMS-344,Shannon,Rarefied,NA
POMMS-344,Faith PD,Rarefied,NA
POMMS-345,Richness,Raw,16
POMMS-345,Shannon,Raw,1.7322214823997804
POMMS-345,Faith PD,Raw,4.02870546923767
POMMS-345,Richness,Rarefied,14.085383991495805
POMMS-345,Shannon,Rarefied,1.72371036316472
POMMS-345,Faith PD,Rarefied,3.7388858924760267
POMMS-346,Richness,Raw,9
POMMS-346,Shannon,Raw,1.0705143764976988
POMMS-346,Faith PD,Raw,2.1372579092626784
POMMS-346,Richness,Rarefied,7.951500195159709
POMMS-346,Shannon,Rarefied,1.0420905870493136
POMMS-346,Faith PD,Rarefied,2.0370423296585476
POMMS-347,Richness,Raw,10
POMMS-347,Shannon,Raw,0.8439690942870387
POMMS-347,Faith PD,Raw,2.6030629638918135
POMMS-347,Richness,Rarefied,8.431221601331583
POMMS-347,Shannon,Rarefied,0.8402889661175841
POMMS-347,Faith PD,Rarefied,1.9999767470129226
POMMS-348,Richness,Raw,1
POMMS-348,Shannon,Raw,0
POMMS-348,Faith PD,Raw,0.7190160643121027
POMMS-348,Richness,Rarefied,NA
POMMS-348,Shannon,Rarefied,NA
POMMS-348,Faith PD,Rarefied,NA
POMMS-349,Richness,Raw,12
POMMS-349,Shannon,Raw,0.1309236627839964
POMMS-349,Faith PD,Raw,3.136500873231826
POMMS-349,Richness,Rarefied,7.0880219757422
POMMS-349,Shannon,Rarefied,0.08824635905080364
POMMS-349,Faith PD,Rarefied,1.177341887051366
POMMS-350,Richness,Raw,5
POMMS-350,Shannon,Raw,0.8746072567017771
POMMS-350,Faith PD,Raw,1.8267889262370856
POMMS-350,Richness,Rarefied,NA
POMMS-350,Shannon,Rarefied,NA
POMMS-350,Faith PD,Rarefied,NA
POMMS-351,Richness,Raw,15
POMMS-351,Shannon,Raw,1.40654122447218
POMMS-351,Faith PD,Raw,3.962959662867311
POMMS-351,Richness,Rarefied,12.625081205247836
POMMS-351,Shannon,Rarefied,1.3928287272426663
POMMS-351,Faith PD,Rarefied,3.46726478596388
POMMS-352,Richness,Raw,22
POMMS-352,Shannon,Raw,1.5918771402601235
POMMS-352,Faith PD,Raw,3.863624727316822
POMMS-352,Richness,Rarefied,19.150173728517448
POMMS-352,Shannon,Rarefied,1.598077751412354
POMMS-352,Faith PD,Rarefied,3.715225911836947
POMMS-353,Richness,Raw,14
POMMS-353,Shannon,Raw,1.4479925379591714
POMMS-353,Faith PD,Raw,3.2015688475999498
POMMS-353,Richness,Rarefied,11.67788801081137
POMMS-353,Shannon,Rarefied,1.4541897409126254
POMMS-353,Faith PD,Rarefied,2.6011871998936105
POMMS-354,Richness,Raw,1
POMMS-354,Shannon,Raw,0
POMMS-354,Faith PD,Raw,1.1139432546332815
POMMS-354,Richness,Rarefied,NA
POMMS-354,Shannon,Rarefied,NA
POMMS-354,Faith PD,Rarefied,NA
POMMS-355,Richness,Raw,9
POMMS-355,Shannon,Raw,0.8165542055912453
POMMS-355,Faith PD,Raw,2.8290969022336783
POMMS-355,Richness,Rarefied,7.3107329575051185
POMMS-355,Shannon,Rarefied,0.8156059414361609
POMMS-355,Faith PD,Rarefied,2.1405508522496293
POMMS-356,Richness,Raw,9
POMMS-356,Shannon,Raw,1.633457555742542
POMMS-356,Faith PD,Raw,2.7546938713357854
POMMS-356,Richness,Rarefied,8.998578282135457
POMMS-356,Shannon,Rarefied,1.6517599812796675
POMMS-356,Faith PD,Rarefied,2.7546938713357854
POMMS-357,Richness,Raw,7
POMMS-357,Shannon,Raw,1.1101632713211478
POMMS-357,Faith PD,Raw,2.4725015057684807
